\ This script generates Case-5 astrometry challenges. The telescope used in this
\ challenge is affected by distortion. Astronomical sources are retrived from
\ the Gaia EDR3 catalog, while observations fields are not in the Galactic
\ center region. In total, 10 fields are obtained for each distortion pattern. A
\ list of source positions on the focal plane and original ICRS coordinates is
\ provided. Solve the position angle and distortion parameters.
\distortion_K=(41.12724560515945,)
\distortion_S=(-3.6625309499130667, 0.6265907850142662)
\distortion_T=(-97.98350619398877,)
\distortion_scale=1.007674347291529
|                  x|                   y|                ra|                dec|field|
  3558.2355508892747   14284.587938825654  269.7738793676958  -24.50264978301136     0 
  3938.2328426519766   15246.778799126794 269.76518488914473  -24.50318406374223     0 
   5173.064461619272   17374.652562019866  269.7449017162496 -24.507293324154528     0 
   4413.249913881591    18287.82885555251  269.7399970906394 -24.499606865255455     0 
   2603.955096466239   15745.876999088165 269.76514364114917 -24.492246692088834     0 
  2919.3636503192133   16879.781241503515  269.7553369394683 -24.491929949712425     0 
  3130.8129460768746   16994.131005383922 269.75382610190906 -24.493210168711073     0 
   5317.487258251999    20330.32532398404  269.7215455098348 -24.501538627976046     0 
   4576.447004443669   20318.598116531848  269.7237961234553  -24.49615348110209     0 
  4204.3409584920755   18853.446067726352  269.7362122344714 -24.496780463042874     0 
  3124.3058246953465   19567.052471726198  269.7338390877795   -24.4872856030806     0 
   3526.681360523403   19778.583136872316  269.7310282402354 -24.489732107757522     0 
   2073.714322749297   18726.691208255765 269.74341982795886 -24.481562037117506     0 
  2482.7027544904313    20367.78473176822 269.72953645483096 -24.480828061463082     0 
   2951.442278312194    20216.66081122236  269.7293293119926 -24.484563915821788     0 
  3155.9933180511425   20472.561774040983  269.7267594297219 -24.485471721768747     0 
   2429.355573202626   14741.828970694889  269.7735526395117  -24.49330411266526     0 
  1685.6756643169604   13629.283162183145    269.78449907672   -24.4904677447971     0 
   -257.204477450971   12405.353009624272  269.7998209397313  -24.47918648587693     0 
  2041.5467944553668   15467.256994752544  269.7689708966845 -24.488787713885596     0 
  1102.3389392375957   15926.905074885542 269.76809820418526 -24.480896390163366     0 
  -154.6579630395171    16124.40375548237  269.7702143206597 -24.471349252675257     0 
  1791.4694580016512   15259.318927883234 269.77133400209607 -24.487446273121623     0 
  486.75317802949826   15023.700535321783  269.7769844116789 -24.478507904752092     0 
  -756.4857978652692   15753.766168128088  269.7748710789075 -24.467855198970046     0 
 -1041.9785392463575   15325.462845009179 269.77906079823174 -24.466775683526286     0 
 -1419.8775242412585   14649.379615682223  269.7854697924945    -24.465600723761     0 
 -1854.4187410877619   11426.783768188816   269.812190126466 -24.469919756818438     0 
 -1944.9527534502395   11556.268305915057  269.8114229572693 -24.468964791976628     0 
 -1314.8770272334637   13309.422081354498  269.7957256297154 -24.469436248257797     0 
  -2181.599846626551   11945.270613020235  269.8090196555596 -24.466354998653745     0 
 -4042.2640599987267   12317.884878960042  269.8114225363232 -24.452173699793484     0 
 -2672.9351267609727   13720.750415849621 269.79640947611557 -24.458734825971447     0 
 -1324.4567954127701   13993.396413839733 269.79035698769866 -24.467791100757815     0 
 -1542.9120510054906    14215.87287194317  269.7892377922214 -24.465708367656607     0 
  -2647.733164425479   14315.997382083757  269.7916518128305  -24.45755623026101     0 
 -3645.5374174746976   12724.066037844286 269.80707480070066  -24.45406887454792     0 
 -3438.9592039843483   14052.516935270765  269.7960130857985 -24.452507209456293     0 
 -4646.9908308048425   13250.784741609965 269.80580498159264 -24.445743017312232     0 
 -3401.0196457169363   13033.636335428428  269.8039278832411 -24.455103782205942     0 
  -4553.904484592003   14075.112155292241  269.7990556664498 -24.444533296039133     0 
    491.343801822384   17136.395306398717  269.7604191199561 -24.473713405728297     0 
 -314.65039059649985   17775.979143734032  269.7577909592957 -24.466461890491818     0 
  205.67069694603407    18350.67166005108 269.75180300753993 -24.468914476110378     0 
  119.37678915748126   17043.321056381865  269.7622315846804 -24.471239683442544     0 
   152.9222769396126   17197.793522221265  269.7609284711842 -24.471131969479604     0 
  211.69139974997108   17633.766472718962 269.75735928812446 -24.470570760649228     0 
  -2189.055211394001   16194.218313660514 269.77559517300875 -24.456582749263873     0 
 -1301.1863538094242    17882.46973337066  269.7598469436584  -24.45914781922898     0 
  -627.9361418848202   20372.487510028568 269.73861973384476 -24.458444909611767     0 
  -4181.647371464168   15994.682047367163 269.78294757963465 -24.442858438487004     0 
 -3174.0429802627714     16575.1920107451  269.7754886985293 -24.448709375390347     0 
 -3882.5611060904184   15129.738272782133 269.78884337411773 -24.446915904879692     0 
  -5489.870964551442   14403.301725480518 269.79918069174295 -24.437180352829536     0 
  -5604.414930935712   14643.040095765446 269.79763317823165 -24.435836075076104     0 
  -5821.692756460199    15228.77597895949 269.79367927160524  -24.43300026554282     0 
  -4973.682170501364   15816.078128885578 269.78663926595846 -24.437661385908342     0 
  -4842.587879340243   17391.325796154055  269.7739965650199  -24.43510129906096     0 
  -3874.775825648116   16905.194173798383 269.77495774772734 -24.443005154624473     0 
  -5189.829158300026   18240.933144854323  269.7684245909153  -24.43080248492517     0 
  -5483.610216453392   16741.842363164775  269.7809063721868 -24.432024374297473     0 
  -5561.506059009611    16892.83005249707  269.7799588795187  -24.43114539779402     0 
  -6172.986113001685   16653.818222409453  269.7835908507663 -24.427386395675036     0 
  -5344.760207079211    17888.48184399918 269.77160418020065  -24.43048446255858     0 
  -3045.344831171786   19419.049838255574   269.753054428283 -24.443343238934418     0 
  -2823.792582807654   20360.481732275337 269.74515690104477  -24.44286112326153     0 
  -3605.210631078015   19159.898240345974  269.7566934268767    -24.439951406056     0 
 -2169.5116512300583   19959.115353505877 269.74632469409164 -24.448371477843356     0 
   -3825.84078908681   19584.983906972593 269.75406161917186 -24.437470049807935     0 
  -4934.308538114911    19119.69613439562  269.7608914771309 -24.430685917410173     0 
  -6148.705465849209   19015.568739178198    269.76524116395  -24.42241993317519     0 
  -7202.293705544185   17697.357239921843  269.7784854542037  -24.41793552023338     0 
  -6607.663708439196   19988.716477119957  269.7590987799667  -24.41714330325645     0 
  -7227.245520747348    20143.13053972879  269.7597255414664  -24.41252198650775     0 
   20051.46674567276  -2687.4754304846883  269.8640738169291 -24.670037920513042     0 
  20362.343600893542  -2934.1544943106737 269.86521471930917  -24.67304180511856     0 
  19633.624165024587   -2267.406937303071 269.86181456290547  -24.66576857440116     0 
  19977.469384695087  -2038.1960433852519 269.85895960778436 -24.667795270727503     0 
   19992.90649795981   -1648.800093135938  269.8557233129476  -24.66690507152776     0 
  20176.304276557745   -1549.855894258414 269.85439250229734 -24.668045584763295     0 
   19500.34539496616  -1162.5522803378408  269.8531335784247  -24.66189252519819     0 
  19423.073932511685  -1128.1208078934553  269.8530704415462 -24.661214233004944     0 
  19441.543766617506    629.8997138641403 269.83861642284825 -24.656797949846553     0 
  19723.725094729274   -440.1386407004865 269.84658031383503 -24.661723188318025     0 
   19667.57363670202   336.73315651428294 269.84037666830716  -24.65928101302488     0 
  18236.450162046578    94.00255948539123  269.8464211758319 -24.648993026246927     0 
  19033.940343097915    884.7750428851646 269.83768436099234 -24.653029040329585     0 
  20323.807891013992    4057.785081466316 269.80813960728364 -24.654617892317496     0 
  20088.575278594955    4545.635098588725 269.80483138087595 -24.651562763631407     0 
   19476.92155455833   1766.1826402028817  269.8292214702259 -24.654119964694562     0 
  18131.954315221476    534.0819775894439  269.8431129598899  -24.64705471390612     0 
  18039.568894848246    533.1381840574498 269.84338291160816 -24.646351710166346     0 
  17540.495235819006   1584.5695603118047 269.83619299372793 -24.639816601842472     0 
   18144.67301090266   1931.7249670924014  269.8316395645364 -24.643530159665247     0 
  18961.960559545776   1441.1333627157474 269.83333610193256 -24.651037335063464     0 
  17922.094413697232    2778.538444462514  269.8253507279186 -24.639638220700974     0 
  17318.904449772668   3760.4170863443924  269.8190480740988  -24.63249542460998     0 
  19440.042873963128  -10373.024736465246 269.92872097613343 -24.685085092570613     0 
  18879.557922549226   -9318.465047255799  269.9217172256942 -24.678147843354157     0 
  19599.491692415984   -6844.033786473477 269.89943325141235 -24.677299466145197     0 
  19985.389138174367   -7741.543995093003  269.9056799799268 -24.682529646561285     0 
  18856.043759356242   -8600.696680695917  269.9159216435241 -24.676137855991055     0 
   18191.35531835633   -9832.222318456077 269.92786890532005 -24.674222875206326     0 
  17165.007583511488  -10112.496432339718  269.9330731587778 -24.667124851094993     0 
  18217.048353656886  -11391.851300274217  269.9404974037543  -24.67838241641163     0 
  18543.641171381074  -10572.887170911763  269.9329029099175 -24.678785774959803     0 
  15939.478667173335  -11199.684358008844 269.94540175405416  -24.66056586566962     0 
  16685.187209788983  -12212.958999716273  269.9515188414008  -24.66882250386642     0 
  16111.964119956217  -11770.916091533836  269.9495550603328 -24.663336585373507     0 
  16836.986417429638   -9748.954935166006  269.9310409216185 -24.663696469109503     0 
  17884.108637964317   -8814.060186910072  269.9204320164506 -24.669283750805032     0 
  15673.996454861028   -9849.554441175229  269.9351611742878 -24.655086344563465     0 
  15843.135349173623    -9578.79376096422  269.9324737360266 -24.655682028858642     0 
  15759.605187027191   -10674.62928103334  269.9416397624821 -24.657852956551007     0 
  19341.620216123203   -6210.293201674224 269.89497633754615 -24.673710784674466     0 
  20211.124577306655   -5050.354974983715  269.8829961722595 -24.677346678900072     0 
  18884.529276530142   -7059.042500607113  269.9032293523797  -24.67240845364148     0 
  19778.431209375278   -4476.117843790769 269.87951799765096 -24.672575259232904     0 
  18069.320277733717  -3841.1455901667196 269.87916975288323 -24.657902957424003     0 
  18446.807166141807   -4131.802268532794  269.8804804782915  -24.66153538097859     0 
  18640.863341432585   -5124.995050547484 269.88807441183934 -24.665578021936412     0 
   18484.06003193293  -3919.8445196181706  269.8786357284293  -24.66127232385707     0 
   17950.37301583708   -4989.306862721495 269.88892641068924 -24.659959235094473     0 
  16766.625914270277   -5189.263060040869 269.89393430005214 -24.651433023671906     0 
   15964.22661148934   -8407.595442235468 269.92256756687095  -24.65359779184994     0 
  15182.945129407086     -8278.2036560415  269.9237265851448  -24.64729856979432     0 
   15054.80231439775   -7814.411565125241 269.92029855475874  -24.64512437567248     0 
   15245.57163757874   -6566.270866961173  269.9095430435045  -24.64336161783984     0 
   15847.94339581645   -6084.363869382579  269.9038841712076   -24.6467221451109     0 
  13999.816266665657   -6832.285384033402  269.9152542596589   -24.6345255414912     0 
   14709.86442434772   -6912.450157257019   269.913897571651  -24.64016049167362     0 
  14788.456828244038   -7035.968794297422 269.91468562349655  -24.64108023925973     0 
   14790.91549772287  -6809.4577786893515  269.9128245945747 -24.640514046789153     0 
  13503.145210996947   -6507.806798077031  269.9140053285219 -24.629889680214536     0 
   15543.19324524338  -11971.883475513445 269.95279629133574 -24.659518841316935     0 
  14904.240316257758  -13065.348965632802 269.96346163249956  -24.65744323570174     0 
  15488.347159987503  -12668.513432098956  269.9586001463922 -24.660876699538328     0 
  14650.534389984026  -11613.565669642734 269.95240909058697 -24.651803683709744     0 
  14736.696285410362  -11424.002978144637  269.9506263397702 -24.651974881484232     0 
  12844.545642546545  -13732.267939904074  269.9746331334382  -24.64347805280575     0 
  14196.424382107334  -10114.112219241733  269.9414969127164 -24.644492818448423     0 
  14857.950406274913  -11143.623926661272  269.9480054716239 -24.652180882068514     0 
   14941.07389338203   -10994.60796416175     269.9465590393 -24.652432727361347     0 
  14556.047796064271   -9885.001614809558 269.93861450192605 -24.646647731627514     0 
  13867.005316994884  -10781.237147617348 269.94785524261886 -24.643695356747024     0 
  14010.138109608622   -9572.224773236745 269.93760772228285 -24.641676360830168     0 
   12360.72409684011  -11091.650327279009  269.9546120206911  -24.63301033590967     0 
   13175.41430328977  -11396.403486394396  269.9547997100463  -24.64000422968736     0 
  11989.678069049243   -11000.03306674563 269.95490778377194 -24.629946432401443     0 
  12486.455344762666  -13739.652885549767  269.9756929500917 -24.640774048607568     0 
  11503.266542911877  -13856.893270651837 269.97937644867216 -24.633601148663878     0 
    11515.2758919597   -13777.57199101691  269.9787038479675  -24.63348863864158     0 
   11789.61613646644  -13086.379305795896   269.972363562532  -24.63379787898449     0 
   10667.96642042872   -14661.25064291565  269.9881627301628 -24.629324986216428     0 
  10662.900338600244  -14301.836502886703  269.9852879326571  -24.62836238924212     0 
   9442.994862046364  -15313.857758144328  269.9967689434925  -24.62171790769496     0 
  10435.990818002474  -13541.720190088943 269.97979660087043 -24.624682009025108     0 
   9367.703132299099  -14049.535185909097 269.98683108416213  -24.61788620194081     0 
  11177.476629953875  -12971.539549643028 269.97314001222793   -24.6288471326057     0 
  11623.218675738965  -12354.258532327276  269.9669088791352 -24.630647546676002     0 
  10755.350526474236   -12799.45378485346  269.9729230014623 -24.625194248115495     0 
  11391.426047510196  -11266.837459619595 269.95874606754694  -24.62607789141684     0 
   9808.278655326003  -12699.236930704425  269.9747379720675 -24.617739397986796     0 
   8780.378244698839  -13171.312767580706 269.98137858261293  -24.61116200000562     0 
  13192.047582388868   -9680.672155285318  269.9407991121532   -24.6357119577463     0 
  13364.777438435509   -9600.062447473952  269.9396555331413 -24.636822285088314     0 
  13768.637455389488   -7992.110988420948 269.92539351302435 -24.635756057638265     0 
   13973.56131670727    -9379.20134558795  269.9361373207945 -24.640899864091587     0 
   14118.12112605484    -9061.87917162769  269.9331405615278   -24.6411857531588     0 
  11439.630590172368   -8819.539868072703 269.93870987272953  -24.62011547152012     0 
  11016.998557633879  -10025.529125695259 269.94971162733367  -24.62001621473244     0 
  12245.328888207465   -8222.206147193567  269.9315721841985  -24.62471691191956     0 
  12706.173715010176   -7399.717284167364  269.9235543580537 -24.626107532955174     0 
  12791.044602398964    -7051.04739663825 269.92046405616173 -24.625853486890144     0 
  12581.504451491375   -7072.584597654663  269.9212320671216 -24.624308442742947     0 
  10127.755752997706   -8039.292445595131 269.93602691315357 -24.608093505937767     0 
  10607.978344427514    -8118.24510661752  269.9353252704457 -24.611957305712647     0 
   9732.369532204375   -11085.93516856989  269.9618986640008 -24.612985841940663     0 
  10104.474348515454  -10526.360465834337  269.9563260453545 -24.614365684864236     0 
   10643.22299449783   -9735.152051063978  269.9483951610256 -24.616416950913077     0 
   9464.454522780215   -10437.53779501083  269.9573846776587 -24.609267958899828     0 
    9013.35064244064  -10379.609801614592  269.9581663823162 -24.605689588642715     0 
   7738.454353859694  -11883.362557148002  269.9738533469993 -24.599925255366514     0 
   9545.768008095996    -9428.42134516525 269.94896236508424 -24.607267952326275     0 
  10026.637268827642   -9060.233828783283 269.94462633379896 -24.609971986195852     0 
   8791.642891771022    -9295.20829903311 269.94997697172744 -24.601189226143138     0 
   8620.049544012136   -8820.658966461475  269.9465957722978  -24.59865288108012     0 
   8095.721655309853  -10252.100497785972  269.9596717832151  -24.59839291819425     0 
   8318.430456385608  -10227.781923602563  269.9588591014788  -24.60001921327216     0 
   7993.176573496323  -10151.276135477237  269.9591376447663 -24.597353136333048     0 
   8104.115279992205    -9495.74559329692 269.95351248033734   -24.5964904941564     0 
   17653.05797338431   -2711.480117303157 269.87108510146237  -24.65180217159892     0 
  17303.232599108254   -2560.107545410278  269.8708381699197  -24.64873703166341     0 
   17251.30200072912  -2138.8809483817104 269.86752985302354 -24.647249784330548     0 
  16419.655131788782   -4111.862579189052   269.886084291935 -24.645996263674665     0 
    16875.6575297169   -2802.017548521816 269.87403956129515  -24.64609444965719     0 
   16935.40476551711  -2614.2201164052053 269.87232863562264  -24.64606522759422     0 
  16604.179299817457  -2641.0553335522886 269.87349129299486  -24.64360201207157     0 
  17162.760075139086   -912.4143520769871 269.85772148360587  -24.64339721130015     0 
  15180.028937948482  -1049.4467990888752  269.8644880896436  -24.62858876196634     0 
   15243.75789010165  -3496.1026290312434 269.88437782476575 -24.635408871365648     0 
  12971.942717216747   -4445.709594548814  269.8986196274363 -24.620490155462612     0 
  15323.733078562118  -2886.3055786756427 269.87914732303346 -24.634442377193437     0 
  13500.734765278532  -2864.6093231001146  269.8841546520551 -24.620440402208512     0 
    13203.6711169742   -3318.606382416613 269.88872180582314 -24.619343800493503     0 
  11930.291654732624   -3764.907576340686  269.8959937232963  -24.61076668648386     0 
  13213.578836701943  -3094.7000601755603  269.8868576495129  -24.61883998912295     0 
  16422.309708464432     640.433666155021  269.8471003530727  -24.63371634892558     0 
  15872.484926575959   374.67340405516893  269.8508422833238 -24.630200268385845     0 
   17198.73909046975   1132.6113283070106 269.84086238516005  -24.63837626438321     0 
  16291.701122695771   1009.1864703640363 269.84445202567326   -24.6317638711233     0 
  15527.797190420733    222.5124360298314  269.8530704419051 -24.627958113171406     0 
  14417.303052395118    -95.6763249956628  269.8588411134814 -24.620288582879823     0 
  14456.589797495824   155.12970348308602  269.8566739022487 -24.619940884098636     0 
  15404.223809756753     813.357305015534  269.8485820734367  -24.62548556480005     0 
   16288.65229200627   1820.4969473611516  269.8378206633635 -24.629642478568115     0 
  14666.977252776685   1115.3276039667694  269.8482097161495 -24.619069348462723     0 
  14472.265881296886   2560.0323845855487  269.8369467720007 -24.613855968033143     0 
  13440.338234683364   -873.5507355511699 269.86799991020507 -24.614828819701465     0 
  13720.544637176077  -352.93902441117274  269.8629345477792 -24.615625870760788     0 
  11317.884937481724  -2643.8204798662105  269.8885438768694  -24.60318962601444     0 
  12560.156623427196  -1943.3399386653234 269.87927464845575 -24.610866266481885     0 
  12165.062947056314  -1417.6555202439752  269.8760892338754 -24.606489193712672     0 
  12601.471683893424    1101.932450083082 269.85420841570675 -24.603323696287166     0 
  12772.572548085676   1539.3332771522926  269.8501414041698 -24.603504120718316     0 
  12990.606009726587   1768.7326526783663   269.847642904889   -24.6045783324307     0 
  12109.188798726434   1357.3126870412982  269.8535228647371 -24.598909814427554     0 
  12111.066853478138   -5819.701772467286 269.91231144104324  -24.61746982530576     0 
  10261.722865809541   -7073.094586916073 269.92776827080684 -24.606607709038858     0 
   9873.869839755238   -5823.447685492639  269.9186493019616 -24.600411461147367     0 
  11649.110469072135   -3565.192975854251 269.89515419191696  -24.60810214076052     0 
   11378.30915423663   -3287.775804078848  269.8936486677509 -24.605316583325543     0 
  11096.502348495926   -4854.017549669835  269.9072735676645 -24.607221120934586     0 
   9927.383345727289   -4598.921291224413 269.90848525942414  -24.59764547466987     0 
   9426.758643255745   -4864.273327412519 269.91206550871414  -24.59452053436495     0 
   7420.777979399417   -8724.308061858625 269.94913824614207  -24.58930326571365     0 
   6207.236683175754  -8039.7518461914815 269.94692943822616 -24.578339404586654     0 
   7903.104519125981   -8373.120549887903 269.94494706844335 -24.592047251352767     0 
   7574.658344968392   -8485.435793345638  269.9467709778643  -24.58984843222902     0 
   6487.406034430838   -7401.411177374567  269.9409668339362 -24.578797662699223     0 
   7640.395282058283  -6488.7314039551775  269.9303328415213  -24.58515927069814     0 
    7334.79838214596   -5831.924963861113  269.9258294503944 -24.581138204864548     0 
   7325.570848995592   -5273.937419382206 269.92130351532853 -24.579621678978462     0 
   7589.748178330908   -5603.831231381207 269.92325722619023 -24.582479470445616     0 
   6443.819737280877   -5715.048211678498  269.9273582725355  -24.57409019188167     0 
   5677.172580605106  -7188.3497631961345 269.94147366400017 -24.572123196553246     0 
  11045.395753984743   -2790.716682403684  269.8905200374043 -24.601490050474634     0 
  10566.210250334729   -2954.497664712131  269.8932191690775 -24.598258606502906     0 
   9485.252623174269  -1817.7942444577202 269.88697389596143  -24.58708921805659     0 
  10867.957651715633   -3047.064506845793  269.8931227330823  -24.60079930600751     0 
   9329.827209422348  -1977.0496562714357  269.8887172761899 -24.586317532488707     0 
   8770.225065227763   -3023.771257265309  269.8988624616246 -24.584764429666173     0 
    8269.36493443927  -2991.3265935599443 269.90000921365515 -24.580875996993605     0 
   8030.433323271326   -2933.766270836643  269.9002117271308 -24.578913922164112     0 
    8519.09407506024   -2564.988014890248 269.89581869923524 -24.581671849945128     0 
   9810.585167237929   -1017.372634151626  269.8795004927035    -24.587502069907     0 
   7258.186800089265   -820.0395752252487 269.88511630136446 -24.567621212637544     0 
    7343.58446954905  -2671.5767683164013  269.9000024301907 -24.573030321820497     0 
   6977.990742390551   -4046.254269975138  269.9122557214694 -24.573811088605648     0 
   7302.859484606883   -2991.983213870346  269.9027345788658  -24.57354824551842     0 
   7226.167221877182   -4104.797368496908  269.9120385828291   -24.5758418364443     0 
   4909.526199603817    -5756.88819431181   269.931953685882  -24.56262196202892     0 
    5690.09738324422   -4623.521952758712 269.92055989498306 -24.565570392048567     0 
    5709.93134701873   -4518.439379550542  269.9196482448697 -24.565448273832164     0 
   4865.710734552914  -3887.5096901857128 269.91685671823524 -24.557457713650187     0 
   4278.262079129687   -4180.228093978069  269.9208717719633 -24.553797072983432     0 
   19996.98957528209    6713.396801242932 269.78750157606413  -24.64524432072835     0 
   20218.50872452249    8313.081643027304  269.7739679758228 -24.642782041949104     0 
   18617.66150557747    8527.668993537196 269.77671992269785  -24.63008288077993     0 
     17204.389447377    5897.494859254073 269.80198237234026 -24.626107188089264     0 
  18703.681691559483     6051.00852190653 269.79650118428236 -24.637127505128515     0 
   16864.12084364978    3964.363590081894 269.81867564565323   -24.6284983552337     0 
  17374.898444082664    6939.159280781611  269.7930537553696  -24.62472366792863     0 
  16323.650024513492    5761.063311718473  269.8055877745831 -24.619746664027087     0 
  15029.690142327565    6678.606958956896 269.80182003296886 -24.607535308068215     0 
  19548.600782923146   10266.524733549166 269.76014793223857 -24.632663808847326     0 
  18039.887645015577    9400.428886554446 269.77132003828723 -24.623453733519188     0 
  17725.573680137826    9151.768083761794 269.77420393376576 -24.621705772199878     0 
  18882.403826346366     9816.84213965257  269.7656128452456  -24.62877419883795     0 
  17668.622462266703    9304.632809222705 269.77313478458655 -24.620881510276334     0 
   18747.10917432481   10094.190667285167 269.76376741869916 -24.627036093679923     0 
  18035.293922180503   12490.164560454772  269.7466307444658 -24.615519889688684     0 
  18064.371190069705   11389.412285091721  269.7553183654305  -24.61854723194317     0 
  16659.278209039534   11324.986425740153  269.7597828725531 -24.608071379049363     0 
   16764.90368805183    9382.386958492403 269.77505878972863 -24.613821244276625     0 
  16504.219807718262    8812.880970875896  269.7803806352599 -24.613296325749427     0 
  16821.059224397013    8423.942712415344  269.7826197901071 -24.616699317072076     0 
  15946.593201486083    8618.713995456023  269.7835256071536 -24.609554575669062     0 
   14654.43362503479     7678.78768503222  269.7947894234656 -24.602126508923817     0 
  15127.846290208749    8217.992205298622  269.7890845368479 -24.604352653470677     0 
  16852.814699024162   10322.084333081057  269.7672644667164 -24.612090375600882     0 
  15347.285682334517   10761.496338802777 269.76800217750576  -24.59955902199889     0 
  13946.792121372879    9075.903885782904 269.78552857436165 -24.593201914935683     0 
  14924.342667415593    9667.008418658887 269.77798724116906 -24.599123871248427     0 
  13584.012007915779     9669.16112133681  269.7817883029473 -24.588950900182002     0 
  19534.473764160648    13580.70888690943 269.73381258052746  -24.62405351538677     0 
   19878.82574374035    15007.44117676091  269.7216175825125   -24.6230024780428     0 
  19995.888170692167   15452.717870711529 269.71780141139146 -24.622746645963232     0 
  18766.709554289744    14874.14904888595 269.72573774846575 -24.614975978816634     0 
  18935.244833145127   15321.883412884346  269.7217521470557 -24.615107849662856     0 
   19578.28207847219   16120.187155057793 269.71372399631855  -24.61791295219358     0 
  20040.921402860473     19634.7691064792  269.6852231428452 -24.612485252315942     0 
  19536.402099127772   19495.643178900387 269.68766480748013 -24.609073340571847     0 
  19611.108495275843   19112.175561098116  269.6904121046606 -24.610594913154262     0 
   17584.00041976936    18037.67172735867  269.7042960087326 -24.598129882598066     0 
  18806.357615241202   18419.569656651507  269.6979624546309 -24.606322686101016     0 
  18373.685012287966   17882.364021158995    269.70331652276 -24.604432710049704     0 
  18862.024776096572   18719.579174303555  269.6954903991813  -24.60598599612423     0 
   20223.64695298729   20236.283436053604  269.6801168198604 -24.612331995387738     0 
  18806.485193579898   19757.224124150496 269.68764899530095  -24.60297313814788     0 
  18146.418377066755   19247.355755181346  269.6933859491085  -24.59931858745039     0 
  17022.672680371143   18977.337193126747 269.69857806568956 -24.591591737324922     0 
   17098.72722219224   20053.870718068076 269.69007304161204  -24.58949560653569     0 
