\ This script generates Case-5 astrometry challenges. The telescope used in this
\ challenge is affected by distortion. Astronomical sources are retrived from
\ the Gaia EDR3 catalog, while observations fields are not in the Galactic
\ center region. In total, 10 fields are obtained for each distortion pattern. A
\ list of source positions on the focal plane and original ICRS coordinates is
\ provided. Solve the position angle and distortion parameters.
\distortion_K=(37.596651634338706,)
\distortion_S=(2.3730958411291407, -2.7281623643842168)
\distortion_T=(70.13971554680496,)
\distortion_scale=1.01142822814515
|                  x|                  y|                ra|                dec|field|
  -9039.840671879376  11876.530638756207  327.5889426422475  -18.29620370003777     0 
 -11198.301166840674  12061.149884262248 327.58337854370865 -18.279715015014354     0 
 -10661.184994459258   4278.687891236911  327.6484199395863  -18.27181215046822     0 
 -13368.700397848661  -986.7208379238667 327.68609067796666 -18.242826497129343     0 
 -12470.360826079019   2061.283139514938 327.66312351696627 -18.254397835204664     0 
   9744.697366658858 -18774.445605088997  327.8599171876605 -18.387500731609837     0 
   6036.029619538272 -16782.023487774117  327.8403585473086 -18.364083507008054     0 
   4859.453838607329 -16507.788979534882 327.83664789652056  -18.35594793500164     0 
  2864.9453029184806 -15149.670046665895  327.8236733336124  -18.34354168293078     0 
  3238.0717197486247 -15274.877737818679 327.82516423187354  -18.34608717792131     0 
   2862.504363151724 -15216.328208483745  327.8241631804069 -18.343413675127408     0 
  -7295.073863768743  -9021.492060034914 327.76057620026154  -18.27709125256595     0 
  -5847.041222678337 -18762.959704532077 327.83642916069317 -18.273118940171898     0 
  -5793.908628600653 -18771.854005965346 327.83658242041975  -18.27350141403805     0 
  -5248.359158728363 -19763.749583819415   327.844706349918  -18.27605954270483     0 
  -6704.978839225388  -16950.94636870353  327.8216665581402  -18.26944719101982     0 
  -9410.268404118799 -19900.868207070263  327.8386928040788  -18.24487577093753     0 
 -10544.666127095943 -14288.766897751319  327.7951243752216 -18.244549323495505     0 
 -10430.726707297621 -20478.945904783453  327.8411230400082 -18.236443736556573     0 
 -11850.140470709008 -4014.2844769434955  327.7131046485237  -18.24992799629204     0 
  -13108.65283362603   -17251.7715083219  327.8126983617692 -18.221005414697345     0 
  -17424.59305778858 -12172.484896185731  327.7664279585592 -18.195604699587186     0 
  -16989.34145416007 -16273.245703620012  327.7982708205665  -18.19326182690537     0 
 -14198.945591374324 -2616.9715848528053 327.69761943868167 -18.233987099668738     0 
 -13884.199009919204 -2539.9658634480393 327.69759010487934  -18.23652180646435     0 
  -17625.95755541138 -1024.3914457970698 327.67838739847133  -18.21000518887555     0 
  -17941.00038787572 -17471.705799354153  327.8054089852968  -18.18453328132009     0 
 -19505.834032409086 -19584.931325751866 327.81802759853827 -18.170121677657576     0 
  -8508.336167533016   19138.06049168867  327.5297908383744 -18.311531681156286     0 
  -9497.658366636962  16194.230748534705 327.55232607446976 -18.299331200093434     0 
 -12921.939569260536  19676.513478146648 327.51697944645525 -18.278033886477964     0 
 -14755.980738190075    12811.5735283653 327.57046902016316  -18.25318795650401     0 
 -16163.735210234961  11199.042539459893  327.5811640014248 -18.239756075628485     0 
  -19989.93617561956    12034.1230189497 327.56699835779966   -18.2113209853482     0 
 -18289.505513182947  3844.5815221912667   327.637640943145 -18.212115126550653     0 
  -18969.40293189256   18251.74187800401 327.51737248706746 -18.228766622264214     0 
  -19419.29619005666   13314.63248438978  327.5574750955086 -18.217701326309623     0 
    17866.5746569351  19613.820289733987 327.84579432656074  -16.69154278777971     1 
   17401.21933131774  16169.202968869336 327.86343956880955  -16.67076084909833     1 
  14901.169829975368   6247.002454993009 327.90726213406094 -16.604075577327436     1 
   9739.040187895162  17292.124521233327  327.8144351590338 -16.637327651744368     1 
    6869.00211130481   19382.50762360165 327.78566445865204 -16.633544043422962     1 
   6578.527039188634  17616.777931828183  327.7945299463465 -16.622371753248935     1 
   3580.017665281388  20442.352739120193 327.76033980064653 -16.621756305231568     1 
  1981.6067682589116  20159.495323131276  327.7527295419817 -16.611596114300934     1 
 -1375.5834081491284  19994.650729481473 327.73403765604144 -16.592435661048317     1 
 -2705.0107351147767   19215.48115863474 327.73089129095496 -16.580861107935853     1 
  10699.374236802909  13531.874666263793 327.84203242292335 -16.621874902514833     1 
    9646.76094718423  16315.564811399008  327.8197005533443  -16.63152523738135     1 
   8510.643394398596  13744.327582160671  327.8284912698319 -16.611462896361594     1 
   5549.100264747935  15097.979966284713 327.80362472048296  -16.60306668610696     1 
  12085.399813097176   7141.708920907473  327.8868833489409 -16.594203849542115     1 
   11734.21940553192   7004.184969387444 327.88575281766424 -16.591596556656587     1 
    8904.38319526785   7101.602060361068 327.86956918013584  -16.57708647809944     1 
  12006.776939309162   4756.549308884563  327.9001192381985   -16.5807278365955     1 
   8306.222075322226   8806.991153235253 327.85631932236674  -16.58326119801496     1 
   7897.077443938759    8070.05203938066  327.8583221830809 -16.577016108741955     1 
   6136.673678941437   6405.564160679441  327.8581193254268 -16.558372183989125     1 
  3591.4405808531246  10172.845962785259  327.8215879512223 -16.565348967153792     1 
   3588.165478706305   9863.391056327882 327.82339491300837 -16.563622357051244     1 
   2560.658361754003  10715.688950792726 327.81245821156097 -16.562735099901303     1 
  439.56130936975654  14617.988184043465 327.77694327017974 -16.572718605536668     1 
   162.0966843972034  13240.899135020418  327.7835526826016 -16.563585967440062     1 
 -190.88253501821717  11114.304283455209  327.7941686869691  -16.54987904277145     1 
   2771.118675735276  3537.9749840980026  327.8557223533271  -16.52426973531791     1 
  -9635.641358076178   16839.44378341103 327.70410388582013   -16.5293346092375     1 
   -8864.66000899674  16189.217515637934 327.71261775456605 -16.530016758779393     1 
   -9731.32901243903  13678.805763720136  327.7225993443873  -16.51124087027742     1 
   -8984.59750598061   13946.50076496706  327.7254258160814 -16.516889723421645     1 
  -6922.755590514561  11736.218702557073 327.75093879179343 -16.516089294644832     1 
  -2908.527665890557   5049.133369400627 327.81424603342913  -16.50132920288176     1 
 -11095.545552953368   16522.30030589569 327.69731988271326  -16.51943658704724     1 
  -9981.644317595916   5137.635343884392 327.77224721243874  -16.46252619461028     1 
 -19043.807270664238  19005.846372298864  327.6348887039157 -16.488901239265015     1 
  -18966.19528874609    7201.03110514401  327.7065937004677 -16.423973314771484     1 
 -17880.257949401162   6642.493997261836 327.71640298267397  -16.42691518427934     1 
 -18990.231404180795   5904.228697181398 327.71422451558385 -16.416727182439224     1 
  -20231.56059194375   6562.041370965588 327.70290231166854 -16.413479805341815     1 
 -18806.503674938027  3238.8573370661666  327.7312297982998 -16.403191934649374     1 
   20250.71274056356   723.6992109509398  327.9661587635211 -16.601658068419912     1 
  18032.061196564304     660.71704446836 327.95510359327784 -16.589917952699217     1 
  17316.702618531763  -474.5006269661715 327.95764346632353 -16.580055967709924     1 
  17524.008823133987  -3672.952523868574 327.97612509134086 -16.563828778900866     1 
  13056.543109347951   981.6805172060001 327.92711580126235  -16.56565149090035     1 
  15774.113607232173  -5738.026177657097  327.9782247482896  -16.54354982345019     1 
  14882.515691536659  -3708.214037018493  327.9626446637609  -16.54981187993607     1 
  19617.612707242602  -10209.11806540619 328.02113501499855 -16.539685050440937     1 
  14435.049651057934   -5907.90056871336  327.9721984174892 -16.535583464982913     1 
  19775.547948434516 -14625.835909962727  328.0442842908148 -16.517196138068716     1 
   17071.75828582364 -19304.337848629057  328.0540937298162  -16.47880103806307     1 
   10621.63537107196   -2605.02631683918 327.93400588734096 -16.533172523387673     1 
   8303.940069688768  -8320.539488117056  327.9527650310713  -16.48987827491903     1 
  3200.5626386504923  1598.4658353562356  327.8693399520935 -16.515961772657278     1 
  2945.8563823774325  1406.7501043595914  327.8690017510509  -16.51351707972667     1 
  2396.0868996845675  2160.8031705732724 327.86155065161125  -16.51464564208435     1 
  2225.2625883949468 -3361.2216031039793 327.89205121266116  -16.48355172605684     1 
   4713.401936905222 -10089.124309399062  327.9428701735876 -16.460996902599724     1 
  3890.5905602457615 -10685.940222009056  327.9415915674863  -16.45335531106536     1 
  2422.8064161395096 -11667.094085227494     327.9388223634 -16.440176012989888     1 
  1432.2761227977678   -5880.20259098852 327.90170292267845  -16.46559216121945     1 
 -200.72349296993235  -7007.925871264206  327.8988118522797 -16.450578237349998     1 
   1393.536587811465 -10943.133056470364 327.92925658578963 -16.438378171519997     1 
  11856.253825675481 -16025.324154093829  328.0116884170037 -16.468228101686577     1 
   7179.644772520425 -17448.181885584287  327.9946008802499  -16.43580511699587     1 
  5597.3800020254075  -18393.02464629943  327.9910473339477 -16.422426228805644     1 
  -95.24133269219799 -15149.863299390363  327.9435159984786  -16.40826712118686     1 
 -1267.5723802767081 -14895.320706360277  327.9356986927404  -16.40319563149599     1 
 -1189.9388226719952 -20064.037923535754  327.9630582248522 -16.377256006589878     1 
   -2575.19746986242 -208.50438976459105  327.8467980117367 -16.474294106687903     1 
  -2547.975227385168 -114.46626233471027  327.8464123839766  -16.47495825340032     1 
 -2992.8491041950615   75.03457708168607  327.8427561958839  -16.47353437805634     1 
  -4371.775628172332  -534.7482432642163  327.8383163374763 -16.462575891411817     1 
  -6722.535248773961 -1113.5905743374433 327.82802859699905  -16.44640399159815     1 
  -7039.018132968682 -2473.2077755654636   327.834037586689 -16.437277688437586     1 
  -7571.022809664049   -3848.27488618926  327.8388468892652 -16.426913832804054     1 
  -8091.370656686502  -3160.753505756563  327.8318783252133 -16.427740760951192     1 
 -2969.3594192634814  -6600.550526732818 327.88088507134233 -16.437534891876943     1 
  -8012.041649980561  -7096.411970696934 327.85476786929524 -16.407109196333252     1 
 -12553.920205253196  -2922.763451290579 327.80442256161666 -16.404361815124517     1 
 -15517.995832621304  106.39502586112171  327.7692604533627  -16.40433173271824     1 
 -13168.600384279967 -3854.2297124916686  327.8062077316809  -16.39598315327593     1 
  -16298.66982302013 -1151.2761422107521 327.77203333719774 -16.393248469919786     1 
 -15964.766620256318 -5295.2185762684385 327.79810860251445  -16.37297024770081     1 
 -15954.299872145473  -5370.548369161439  327.7986045887846 -16.372629017346934     1 
  -1758.544789533175 -17047.471270681668  327.9443277167538 -16.389462808666995     1 
   -5774.98542462118 -15376.764997305827   327.913096639776  -16.37614725987665     1 
  -13919.48477098349 -12037.467359567938   327.848277970737 -16.348950916355083     1 
  -16394.22753784371 -18555.613235286914 327.86966139522673  -16.30287276676638     1 
 -11787.002241176366 -20032.511274854598  327.9038441340337 -16.320235327771595     1 
 -20217.814421614712   631.6858766159422  327.7383332579237 -16.381337060135948     1 
 -17700.743631005887  -4494.454754481582  327.7832607410807  -16.36772263136876     1 
 -20042.607947575998  -9248.744118169207  327.7968353320671 -16.330197823911526     1 
 -19932.359262171063  -8049.833291351541  327.7906309586625 -16.336985129133293     1 
  -19060.51047064838 -16808.067873418604  327.8447954264357  -16.29730630966355     1 
  -19331.31993924757 -17172.484713661932  327.8452176721506 -16.294074134285626     1 
 -19168.021118405817 -16161.091937856243  327.8406284212037  -16.29993563063372     1 
 -19837.734619831328 -16094.718095921453 326.66297466282305 -17.901362667497597     2 
 -17011.631228050104 -19110.722451406426  326.6299991418024 -17.900154322714595     2 
 -19904.067188147437 -12637.516086221844 326.68329919464287  -17.88505407060108     2 
 -19068.515937787728 -11520.506925509728  326.6850557188087 -17.874960658822058     2 
  -14709.47380188462 -10690.061129082073 326.66511023255083 -17.846508438265595     2 
 -16771.322482202835   -5558.28742921772  326.7072335834959 -17.832253532865995     2 
 -18496.759254516743   4176.918855326396   326.776580650681 -17.791538753822802     2 
 -19527.206394746878    7265.97336966404 326.80173964784115 -17.781080120124468     2 
  -19699.67920709808   6940.932678679341 326.80071668531895 -17.783787154028463     2 
 -15474.712509617568   6964.699808888598 326.77635126362804  -17.75949191375712     2 
 -13698.928231877606   8171.827714722199  326.7735603373956  -17.74285847094855     2 
  -19708.27860963713  11085.218161567653  326.8266362684542 -17.761778312780702     2 
 -16424.737952750445  10762.411873046874  326.8055361943997  -17.74467690611287     2 
  -15777.26264911734   9379.422891581225 326.79314024728706 -17.748352637442387     2 
 -16122.208983677298  15939.901837556237 326.83619021827707 -17.715163237683313     2 
 -14757.245037627632  15961.914535647145 326.82838571434047  -17.70718674945357     2 
 -19895.115246972327  18977.256249906364 326.87716206364325 -17.720536014911282     2 
 -13054.396444467704 -18048.540972796574  326.6138051391499 -17.873244908585395     2 
 -11835.530693012168 -14594.995378072357 326.62643333538944 -17.849696249704735     2 
  -8560.014703985355 -18559.714267604013  326.5861222180666 -17.850663539305028     2 
   -6503.69682359252 -14288.166408844889  326.5985709418002  -17.81820509259875     2 
  -1888.345438376608 -17472.233572516165  326.5558825416291 -17.807983058101275     2 
 -2945.0335506146257   -17344.9254416895  326.5622502315069 -17.813287277477865     2 
   549.9037643617511  -15841.67006729078  326.5517648393454 -17.786220302965095     2 
 -390.16628763064796 -10713.394906711485 326.58534767430365 -17.765671805018787     2 
  -2905.269357531311  -8565.395984453306  326.6113522630359 -17.768939067140806     2 
 -10472.950364310787 -3799.6375662094874 326.68177526323706 -17.787462582921922     2 
 -10749.842474777946  1074.3321679540104  326.7128049467982 -17.763582174280835     2 
  -8580.501593599323  -4980.914746465984 326.66400453505844 -17.782782528659137     2 
 -13432.403860697488   2438.306745636083 326.73657381950574 -17.771764881530775     2 
 -11337.321050104583  1584.5093178914767  326.7192889243506  -17.76426166793791     2 
 -12526.365734734032   7035.215987850246 326.75971216005934 -17.742181587901527     2 
 -12960.841364731072   8647.962777892244 326.77224467717895 -17.736070195990923     2 
 -6881.2786964885145   5221.408157814147 326.71603000064226  -17.71940376170698     2 
  -6633.784275263678   7819.713391592983 326.73061650674225  -17.70411113612301     2 
  -5766.898942301146 -3390.2040632507997   326.657596514456 -17.758464808535958     2 
   -6369.36368996647  -4394.072186053597 326.65502260912774 -17.767128115168045     2 
  -3574.723170472915 -3193.5667889843508 326.64648237227067  -17.74492519745975     2 
  -4981.459246838551 -1326.5646946819909  326.6654970886088 -17.743176306988868     2 
  -4397.520608671824 -1176.1435276962052 326.66311340663435 -17.739048132756096     2 
  -5121.736901031946  2217.0532548606307  326.6876652331652  -17.72527989655159     2 
  -5063.398548351992    7814.09093418373 326.72159453957653 -17.695131117802145     2 
  -4620.114319646252   6993.283394110585 326.71401057819287 -17.696978485027174     2 
    837.589826507272 -16911.508631843808 326.54441428629957  -17.78992197691668     2 
  6357.1681239870795 -16146.084234420287  326.5197299360345 -17.755247354718154     2 
  1424.7354465333651 -11603.782970331347  326.5705575610894  -17.75995952249625     2 
   4626.662854010399   6166.849112585676   326.657092202933 -17.648875315529928     2 
   4598.000025923838  -8255.810661446123 326.57249857834125 -17.724926905023626     2 
   4486.183162936351 -7329.1596591519265  326.5783634525348 -17.720761449653214     2 
  16230.113224621518  -17489.27408099346  326.4635847993361 -17.707687399455946     2 
  12048.837870818383 -15519.968662261896 326.49428263403917 -17.720598261761488     2 
  1512.1481206314731 -3696.6664097281314 326.61541331375935  -17.71862920139842     2 
   2711.714184056984   -6157.81716150979  326.5946017388444 -17.724681773859317     2 
   4009.118626475289 -1352.3687313685623 326.61557252299525 -17.692206316221238     2 
  3621.8575647287335  3494.9974026615414 326.64651674506956  -17.66873801525308     2 
    922.134208815517  5108.3027175923335  326.6712152461949  -17.67542432081063     2 
    5199.48551109669   2791.905893379035 326.63366854129947 -17.663595905326765     2 
   4524.856130425026   7663.201343983036  326.6667246410372 -17.641478497919948     2 
   9809.862442918426  -5503.589797710822  326.5607095790446  -17.68153057530573     2 
  11388.361356377565  -4350.641075874071   326.559085332872 -17.666786542063733     2 
  10418.302810111241  -4252.170738655321 326.56467432026994  -17.67162746955547     2 
   9338.040199178471 -2337.3326410919167 326.58132988559566  -17.66757661885072     2 
  15000.787123901722  -6586.980222549511  326.5281130110671 -17.658655668271344     2 
  14403.060829167716   6484.715313761548 326.60648153243255  -17.59331802830028     2 
  -13101.84759775136   9837.924203129443  326.7804717072099  -17.73051612614362     2 
 -12148.127374770731   9446.758833461265  326.7725071891669 -17.727120960079578     2 
  -9865.727924967481  11794.664156537247 326.77392001769044 -17.701396468462804     2 
   -7406.57849618616   15518.90967177263  326.7829391296245 -17.667272527116467     2 
  -6808.993803149537  15568.262305464956 326.77979343356446 -17.663580325466615     2 
 -13211.351351702773   17309.13104351601  326.8278318021335  -17.69104661432224     2 
 -10684.680893132047  17957.166885848786 326.81719773981087  -17.67302591466096     2 
  -6061.347839148723   9676.711803315939  326.7388213542841  -17.69088450592712     2 
  -5640.982968902232  11705.972643358782   326.748998933632 -17.677596746210916     2 
 -2016.1934992491063  11820.221241089346  326.7289691203967  -17.65626750344065     2 
  -4715.893585022959  19401.724436421682 326.79165073114945 -17.631107410689697     2 
  20.634663802913607  17609.332435474294 326.75330154635014 -17.613804508078786     2 
  4040.6342520219105   8891.483243425628  326.6768839784748 -17.637650672662577     2 
   3499.680271121824   8859.464353608153 326.67969341947355 -17.640860550827195     2 
   6254.057372650572  10859.345506054055 326.67665142223063 -17.614805955989404     2 
  2719.4542467092665   17340.18983783617  326.7363146289802  -17.60008056934534     2 
   4652.763867650554  15191.369170891145  326.7121514792184 -17.600697246223344     2 
    8228.42626665235  15127.080817744656 326.69190479227757 -17.581274646841212     2 
  11168.494497222895  10632.405916116642 326.64849256808145 -17.588953158962656     2 
  15805.375871224323   8736.666526256242  326.6125484234375  -17.57393546808121     2 
  15655.488855599328  11506.407722846947 326.62990256415253  -17.56018910023149     2 
  13989.472681551842  13213.373750525572  326.6490102075456  -17.56012297582625     2 
  11879.244774571349   16609.00859642951  326.6810243527103  -17.55364254827831     2 
  17912.741972794658   -17801.3863940043 326.45397689522173  -17.70016441831002     2 
  19134.774635835147 -15740.411050876723 326.45881857448325  -17.68323346913684     2 
  17444.927623708136  -6412.447723568653  326.5169405914839 -17.644523611776492     2 
  17632.076316727682  2501.2648055493905 326.56651925347705  -17.59695300705999     2 
   20449.10655468337   6523.003677301534  326.5757199907923 -17.561012338592906     2 
  18530.892694209473  17493.837920717044  326.6509351353987   -17.5139281921777     2 
   16799.78257232219  18976.345703554387 326.66511023255083 -17.846508438265595     3 
   7539.358399575338   19627.90843401102  326.5985709418002  -17.81820509259875     3 
  456.93892370039737  18752.122636831013  326.5517648393454 -17.786220302965095     3 
   2654.658015513467  14555.605495384505 326.58534767430365 -17.765671805018787     3 
   5638.314140801494  13411.599404832645  326.6113522630359 -17.768939067140806     3 
  14590.025027639467   11336.37796026728 326.68177526323706 -17.787462582921922     3 
  16488.279326747932    6776.30641909068  326.7128049467982 -17.763582174280835     3 
  12291.740393046124  11867.026341813587 326.66400453505844 -17.782782528659137     3 
  19792.752389710993   6235.962634367028 326.73657381950574 -17.771764881530775     3 
     17277.754416562   6454.921894538336  326.7192889243506  -17.76426166793791     3 
  13910.149735872707  1592.4323059374672 326.71603000064226  -17.71940376170698     3 
   14570.80162539877 -1062.9494657055964 326.73061650674225  -17.70411113612301     3 
   9963.518130837809    9531.72994534058   326.657596514456 -17.758464808535958     3 
  10254.981162700991  10650.294911961431 326.65502260912774 -17.767128115168045     3 
   7857.497347107082   8684.255758883603 326.64648237227067  -17.74492519745975     3 
   9824.099772238389    7354.83142125563  326.6654970886088 -17.743176306988868     3 
   9290.892606910224     7037.2321474064 326.66311340663435 -17.739048132756096     3 
  11104.268111198742   4009.645183364683  326.6876652331652  -17.72527989655159     3 
  12952.900151892602 -1508.9005739896493 326.72159453957653 -17.695131117802145     3 
  12212.866623842492  -818.4126543907828 326.71401057819287 -17.696978485027174     3 
  -71.41600541427965  19580.740109677285 326.54441428629957  -17.78992197691668     3 
  -4883.480602929315   17169.34800877198  326.5197299360345 -17.755247354718154     3 
   722.7210604102163   14777.30155290989  326.5705575610894  -17.75995952249625     3 
  2825.9354445329204 -2701.8350514304902   326.657092202933 -17.648875315529928     3 
 -1330.0569220585626  10807.457063276584 326.57249857834125 -17.724926905023626     3 
  -981.1267093444845  10008.481083140976  326.5783634525348 -17.720761449653214     3 
 -13701.499286694958   15160.17569332786  326.4635847993361 -17.707687399455946     3 
  -9723.811448633147  14823.667900236856 326.49428263403917 -17.720598261761488     3 
    2804.22037641764   7604.974021026905 326.61541331375935  -17.71862920139842     3 
   982.4618363289994   9495.019266771775  326.5946017388444 -17.724681773859317     3 
  1127.1319755772204   4666.633905426113 326.61557252299525 -17.692206316221238     3 
   2946.337667994845  185.56592962358482 326.64651674506956  -17.66873801525308     3 
  6059.6279653988795  -579.3707848520103  326.6712152461949  -17.67542432081063     3 
  1236.4030076345757    390.405500122579 326.63366854129947 -17.663595905326765     3 
   3403.306952162173  -4140.249203810849  326.6667246410372 -17.641478497919948     3 
    -5329.6756825005   6712.489521977325  326.5607095790446  -17.68153057530573     3 
 -6435.2858119045995  5178.6975732956025   326.559085332872 -17.666786542063733     3 
  -5544.926884544665   5387.337541941754 326.56467432026994  -17.67162746955547     3 
  -4058.896708396221   3960.971196525473 326.58132988559566  -17.66757661885072     3 
 -10168.325564677452   6081.540582063647  326.5281130110671 -17.658655668271344     3 
  -6121.728598655873  -5898.648205126813 326.60648153243255  -17.59331802830028     3 
  19453.025179700413   -4191.58852857374 326.77392001769044 -17.701396468462804     3 
   18284.12320753982  -8757.934293418592  326.7829391296245 -17.667272527116467     3 
   17668.01346380423  -8974.077256318695 326.77979343356446 -17.663580325466615     3 
  14648.682897065004  -3097.970202857416  326.7388213542841  -17.69088450592712     3 
   14959.82173249541 -5285.5237459891205   326.748998933632 -17.677596746210916     3 
   11278.13213190143  -6426.787797993879  326.7289691203967  -17.65626750344065     3 
   16983.85033963541 -13624.349340142237 326.79165073114945 -17.631107410689697     3 
  11356.688828155742 -13005.233236926188 326.75330154635014 -17.613804508078786     3 
  17726.482611832696 -17316.073826425407 326.80870289117524 -17.610557096919113     3 
  16111.709118854742 -18212.703391772528   326.801556815462  -17.59885678292469     3 
  13375.187136207587   -18468.0386808898 326.78507830167626 -17.586894332138943     3 
   4271.123766734487  -5214.987162115558  326.6768839784748 -17.637650672662577     3 
   4783.742190515926  -5026.211689498919 326.67969341947355 -17.640860550827195     3 
   2795.527175251363 -7819.9062261641275 326.67665142223063 -17.614805955989404     3 
   8531.424815963323 -13467.933412187369  326.7363146289802  -17.60008056934534     3 
   5836.448036346755 -11771.424677095672  326.7121514792184 -17.600697246223344     3 
  2351.1546452104435 -12715.340018915967 326.69190479227757 -17.581274646841212     3 
   7797.503291694845  -17754.57773729522   326.746469202488  -17.57010685740245     3 
   8173.832374042267  -19215.84072968499  326.7539411972031 -17.562417994361223     3 
  -1905.734479103203  -9016.130479456258 326.64849256808145 -17.588953158962656     3 
  -6711.968179655507  -8502.973395486066  326.6125484234375  -17.57393546808121     3 
  -5735.293552151767 -11191.022557363382 326.62990256415253  -17.56018910023149     3 
