\ This script generates Case-5 astrometry challenges. The telescope used in this
\ challenge is affected by distortion. Astronomical sources are retrived from
\ the Gaia EDR3 catalog, while observations fields are not in the Galactic
\ center region. In total, 10 fields are obtained for each distortion pattern. A
\ list of source positions on the focal plane and original ICRS coordinates is
\ provided. Solve the position angle and distortion parameters.
\distortion_K=(76.15149282040127,)
\distortion_S=(-0.7024601241700079, -0.7024108708475416)
\distortion_T=(78.96064077536957,)
\distortion_scale=1.0064768853810069
|                  x|                  y|                ra|               dec|field|
  -7076.593923365269 -14001.536741718086  202.0241909805188 23.996194081201278     0 
  -8446.734407719909 -19304.897821034912 202.05143779732794  24.02650699581646     0 
  -8405.655817342233 -19402.337935050367  202.0522629496795 24.026666478043545     0 
  -10122.05600079216   3454.588443895439  201.8916021350698  23.93567874024083     0 
  -9246.943127073448   -37.5805302723463 201.91956487416354  23.94659032608974     0 
 -18163.652637863455   5461.998536514698 201.83952810402045 23.974064436240393     0 
  -17937.36863152439   5656.087123923553 201.83930734218148 23.971859145249255     0 
 -19949.388848073948  2462.3031694694837   201.850974080858  23.99804196361369     0 
 -10187.006433658098 -13822.161624240232 202.00725152724144  24.01376837034573     0 
 -12105.408326372139 -10824.505588428623 201.97779722493075  24.01209099364609     0 
  -11210.05756540582 -13319.297307619427 201.99878454873735 24.017591134272074     0 
  -14424.02575239253 -11270.249618842709  201.9691439186024  24.02738615123516     0 
 -14256.267100433199 -15107.271082245763 201.99517738160083 24.042575952800433     0 
 -19324.157165624532 -17391.544485150513 201.98482461411655 24.079828756492017     0 
  3076.1821623982382  -16864.85448937023 201.98254846284033 24.175917142948734     1 
  1623.8277318638477  -16300.45494540726 201.99441034772076  24.18059591433479     1 
  441.59352416541344 -16037.152227375002  202.0041678393791 24.183015687591688     1 
   7107.158419028382 -15655.876063987478 201.94835749098874 24.183288490097564     1 
   9455.202332451297  -15633.00942358821 201.92886041274164  24.18276077795243     1 
    5152.88953631231  -9940.125113900272 201.96176142471853 24.226421268585824     1 
  3843.4402467903788  -4631.235765190703 201.97026076651395 24.267506255665456     1 
  -9214.976637452488  -5506.587391084956 202.08101695253475  24.26663705442227     1 
  -4332.405079434029  -5756.071068204168   202.040244559149 24.262388069546166     1 
  185.94276149247938  -3222.606573328984  202.0007916883572 24.279927562130833     1 
 -1506.5566214490796  -1856.024931110621  202.0146046489285 24.291256263822078     1 
  -5320.291855058439   429.6635313001575 202.04596679903892 24.310644146773758     1 
  -4710.941849218026  5694.9640835803575 202.03831400458353  24.35125944801133     1 
 -4404.7190136850395   5265.471415015038 202.03593151505834    24.347814015661     1 
  10821.861794967092  -6114.495976624768 201.91200960308967 24.253515645439858     1 
  12452.801838142726  -5795.245895525679 201.89822502979328  24.25541506721485     1 
   4290.490209821824  -732.5889529212086  201.9645748452746 24.297549947740194     1 
   9713.918334151018  -826.3908048791452  201.9185525157263 24.294633742521977     1 
   11571.50916597869  457.20416612308804  201.9023033056382   24.3038347064663     1 
   18954.20425112279   1379.899582824565  201.8411317577451 24.308009622506617     1 
  18339.715246481806   2613.218562876434 201.84551193122942 24.317679459553947     1 
  19359.638889294598    2873.84449049482 201.83717929705745 24.319244966835907     1 
  14812.338438965005  1714.9879543429668 201.87474331441186  24.31223694955558     1 
  13021.549418942179   4440.819678983275 201.88834750433782  24.33401643402943     1 
  15447.914374171416    6274.69264760904 201.86751859681354  24.34700874595063     1 
   6757.261421068956  13198.530180784766 201.93739755861952  24.40412584276943     1 
  2349.5432950171444   867.1132743552203 201.98040557606978 24.310815459218862     1 
  -4407.549995342027   7351.287960376445  202.0349166664931 24.363950547031344     1 
  -4534.163471852624   7927.130635444184 202.03569602690223 24.368438612357597     1 
   792.3255770721349   8166.835471331343 201.99028171455114 24.368215847430466     1 
   149.8156949566543  7930.6527574113525 201.99587466719396 24.366652985159853     1 
  3550.5370705668784   15642.95863184985  201.9634614770006 24.424007575641383     1 
  1864.9718518245093   18522.98877566943 201.97639674786302 24.446102221996718     1 
  16511.983972437713   9934.727432516436 201.85747888435884  24.37438731628457     1 
 -13346.916496524771  2765.4713052467764 202.11163261034798  24.33192491388503     1 
 -16009.418732787535     8184.1825806743 202.13030417949165 24.374064308940483     1 
 -14178.032798346525   9655.364112220306  202.1147275213127   24.3846908579053     1 
  -10682.80684302113  10114.498610656918 202.08592233790756 24.387208157278515     1 
  -6698.646307033666  13004.212479086322  202.0511826066373 24.407918613713782     1 
  -7891.694941512648  15984.855295437519  202.0593739796508  24.43056508777914     1 
 -1895.9752447703404  18060.553673091792 202.00818465562216  24.44411991973377     1 
  -2044.965924981699  18127.575256806434 202.00939882059393 24.444664921069002     1 
   96.88826815687528 -19134.602354004208 202.00826069460237 24.160846220200003     1 
  -7182.486312906251 -15354.425513807535 202.06721043328602 24.191803654197848     1 
  -5891.331310474669  -15329.01075979445 202.05656672427833 24.191281196780178     1 
 -12518.115966503965 -17980.911651234488  202.1109428777118 24.176090186193925     1 
 -12115.412237006352 -13649.792059448333 202.10701434297198  24.20715757241145     1 
 -14001.881058501403 -13639.328329769294 202.12214268222638 24.208395385954844     1 
 -18302.586820048065 -11323.109308105288  202.1556676739687   24.2280664764171     1 
 -16492.388537216077  17834.901305163778    202.71829981383  23.43187208911954     2 
 -15930.749073603805    7423.55139838353 202.63390748135944  23.43355999891823     2 
 -15834.023384282247    7248.61297163062 202.63246771560546 23.434241005548937     2 
 -17295.062181630597  14411.767759671906 202.69077912826063 23.425118792500285     2 
 -15357.088346130433   15278.97623682187 202.69816917627907  23.43934430959745     2 
 -15692.076197149483   16447.74832580571 202.70746542304502  23.43723294720861     2 
 -13199.030325456382  11072.601412795655  202.6642883234365 23.454235703867255     2 
 -7730.4891056098495  19484.414448571122  202.7332578244756   23.4967509001171     2 
  -5491.571459499676  19130.212239979563 202.73073015817081 23.513544066799156     2 
 -18823.628544309056   -17140.7019638077 202.43448281914365  23.41474457286906     2 
  -19566.98634585267 -13834.454541982883  202.4605671122689  23.40860208796747     2 
  -18416.53323073035 -10822.323442085193 202.48409638604718  23.41605411676368     2 
 -16764.288785006618  -8523.406594955204 202.50218623644017 23.427504583136436     2 
 -13685.576510218467  -6745.596286594676 202.51604546446285 23.449771064648964     2 
 -12539.159306904383   2123.270439530475 202.58979769658555  23.45810211063403     2 
 -11595.043153285162   8003.184921028261 202.63900992096737  23.46569780859566     2 
 -11088.602270264979  10577.836207674956 202.66043293620623  23.46986697529799     2 
  -6297.475310909974  5503.7400850282065 202.61817513524045 23.505668953775054     2 
   -8824.05746486288   -5717.02040837805   202.523756192175 23.486095097608516     2 
 -5956.8474992583415 -3321.8796089407706 202.54350171273927 23.507945550007577     2 
 -4711.0196219894315  3050.8698023542183 202.59738115677968 23.517739069444946     2 
 -3809.6981748337225  1227.0651741249924  202.5818644076305 23.524629344955674     2 
 -18076.911045096294   -19380.2059514701 202.41697278155354 23.420684527535748     2 
 -14088.813300571976 -15304.685177579735 202.44702900196222  23.44813381225603     2 
 -10019.376970196554 -11006.168590969199  202.4803674016855 23.477484580622445     2 
  -4198.410190999588 -17139.012124139594  202.4299835787775 23.521909889983448     2 
  -3889.236882857551  -20446.39422261316 202.40417739915114  23.52447043588997     2 
  -8981.355485912514  -8092.891816661484 202.50405919333969 23.485033973044896     2 
  -7398.624609989353  -6750.445490499557 202.51494640291608 23.496973028917925     2 
 -2808.5595223990313  -9050.947642891577  202.4952570658545  23.53222211946373     2 
 -1601.7171031984226 -14744.051967878782 202.44865994236034  23.54153886928768     2 
  1801.0196104877414  -11832.00491242356 202.47198699922527 23.567697979479554     2 
   645.4658209310888 -16783.521287129894 202.43218454395966 23.558659648052483     2 
   4961.179815074404  -7781.473970956078 202.50537523680407  23.59237759491314     2 
  -7091.478721103526   11247.72909789835 202.66630844456543  23.50019007132838     2 
  -7486.162816544527  10927.146294371889 202.66361975570723 23.497140261874844     2 
      5052.366312858  13090.846233110433 202.68160128523394  23.59396524979967     2 
   5389.785547059661  15523.941116440406  202.7016052634814  23.59654932718592     2 
  2744.1036715483415    1950.93473428401 202.58774661250035 23.575714930281183     2 
   8020.446854272719   3515.395227546258 202.60081809387427  23.61682920672265     2 
  12012.172444328306  3441.5579359222684 202.59997104039033 23.647520088195602     2 
  16147.008990743898   7101.483175515421  202.6303814234631  23.67873585068433     2 
   9048.613643365185  -3487.705558444657  202.5414224334399  23.62434426113243     2 
  10527.908557863691  -1891.557266106208   202.554899470954 23.635856359289278     2 
  15034.706744278452 -2181.1829650573923 202.55250704785203 23.670066636283376     2 
  3916.4279169654706 -16658.061066211634 202.43304442048466 23.583577002998492     2 
    8991.57921737383  -17687.90464689763  202.4251553268231  23.62188055069866     2 
   9465.762887355786 -19609.191230353455 202.41023398360568  23.62506328246741     2 
   9780.214449929634  -10792.05117063626 202.48061316823677 23.629046852026974     2 
  12559.923036088918 -14933.517916472787  202.4474126151398  23.64924291311805     2 
  13437.826079895103  -19293.97947890896  202.4133127599951 23.654666514665976     2 
   17785.80264597006 -16303.253978203493 202.43761035979657 23.687438857568477     2 
  16694.124082569408 -20470.420255275687  202.4050494481608 23.678131955441224     2 
  16777.565730587346  -20343.69946035865 202.40604002041684 23.678780264805262     2 
  18068.362277589717 -19181.674792621045 202.41531106191582 23.688522261047517     2 
  17289.262570650073  -8043.872804499929 202.50396229582552  23.68596874370215     2 
   19111.36851897549  -9884.133907275964  202.4892087299429  23.69892016141257     2 
    20384.5135292894  -12475.87871312307 202.15379021572824 23.230578201082768     3 
   16660.38034073638  -5338.048867859778 202.16730158871596  23.28794569681209     3 
   5204.426959355906 -18199.272680716946 202.28579912868926 23.215088324690107     3 
   6555.550154362481 -14613.209644955063 202.26778193340334 23.237949142841117     3 
  3594.8666651547637 -13891.650901162786 202.29028588987745  23.24840938638842     3 
  -4541.734830197096  -9452.183504000332  202.3476606162648 23.296038056331362     3 
 -14342.154056886147 -16240.096997527226  202.4365714445357  23.26634171105289     3 
  -7255.150754906463 -12276.562144739262 202.37467582106873 23.280646357242095     3 
 -13280.288685118812 -10823.935224356192 202.41939099327084 23.302985709810564     3 
 -17086.053016882935  -8595.913039004183 202.44461167979844 23.326564185053435     3 
 -16195.312143669553  -7976.883277312656 202.43675899111219 23.329369293428474     3 
   -18980.3372012306  -9522.560641568974 202.46042196417432  23.32348502725039     3 
  -7788.630565225099  -7959.956122019397  202.3709475345491   23.3133070619225     3 
  -9729.570624765087  -9453.881316149755 202.38916842768538  23.30605989348982     3 
 -12701.565877427753  -8449.930751202044 202.41067772480753 23.319185283795374     3 
 -3224.3930968903783 -6073.9541883301235 202.33040538684563  23.31857763951632     3 
  -8248.520038620303  -6038.338667219572 202.37097413838475  23.32844345798927     3 
  -9594.264747818102  -5311.901795396019  202.3803338433276 23.336418181050483     3 
  -6888.992046805458 -3883.9738889957757 202.35584867980603 23.341938407275045     3 
  -8601.440379715406 -4085.1663623778777  202.3700276610972  23.34368067618607     3 
 -12180.822989562274  -5613.692678196892 202.40136912681427 23.339099197165503     3 
  -16256.27337068229  -5137.071599355365 202.43208114164258 23.350307306785027     3 
 -11953.024765664173 -3113.4030375993357 202.39480617372476  23.35724689003166     3 
 -14638.513402722601 -2005.2814234568234 202.41368679755377 23.370463162288512     3 
 -15902.582098400508   637.6889056806764 202.41830196258434 23.392352244303435     3 
   8058.859139827296 -11954.654644850261 202.25018997947896 23.254387127578532     3 
  10418.798369750519  -7110.494270004234 202.22096215554186  23.28565377901992     3 
  10122.864206313106 -5246.1347130766935 202.21944384093223 23.299994403058175     3 
   4741.580820375705  -7822.997244588104 202.26870047657115  23.29060488198508     3 
  -1317.134180910756  -5318.015092461191 202.31331051025805  23.32060764321404     3 
  4658.9759212513445 -3621.7668521301657 202.26073719769633  23.32211988770286     3 
  11311.015432568238 -1611.0452989427097 202.20220916490027 23.325007602754916     3 
  5642.4780629055085  3186.9631268439052 202.23860111802827 23.371698584494023     3 
  -6557.587005455906  -2350.881314935151 202.35013019468576  23.35281592736445     3 
  -7762.231487206445  -2395.232444172107  202.3599565068521  23.35475272438383     3 
  -5766.603346423582  -849.0992699057157 202.34069442099155 23.362630424129176     3 
  -2929.605943036442 -334.92328417016324  202.3164647541789  23.36117829379695     3 
 -3532.2993984899217  -339.0501855827773 202.32141455716987  23.36228088485112     3 
  -8865.408044729238   1346.592504858981 202.36133445259122 23.384916063812422     3 
  -3032.440891723708  4031.1940142556023  202.3083459302539 23.394372045993816     3 
  -2152.677377382408   5198.625676193159 202.29870410194053 23.401547879363275     3 
   355.3532281190796   7072.323016894266 202.27419051597377  23.41099380981739     3 
  -6622.350328261333   7603.622847980337  202.3302620278009  23.42777777685583     3 
  -5806.306656107724    9634.96555094199 202.31937957794224 23.441449299463564     3 
   17808.37367312207   2396.692460518098   202.142195483886  23.34323755726692     3 
   9927.802098713217   9076.328451952499 202.19173565311078 23.407887663750824     3 
  15352.420483697877   9504.008350226059  202.1475463145969 23.400672540401096     3 
  14873.330078005427   17580.37983324469 202.13660027991858  23.46060411082106     3 
   5288.077928736106  10590.944649895573 202.22651505904204  23.42805868519426     3 
  2793.4463792472166   13489.32972218178  202.2411469350736 23.454242924183536     3 
  -4584.213934281528   17500.17514317771  202.2930705772948  23.49673304905279     3 
 -3812.0550844069044   20475.46394584517 202.28075383500854  23.51648099867541     3 
   3121.259431761968   17037.61345105621 202.23148966014807 23.479495869290105     3 
  2168.9841259343343  17556.538276348598  202.2382056098048  23.48500993781551     3 
   3807.976196948814   19396.52825844329 202.22139325874772  23.49511385671062     3 
 -19120.496881609204  -4166.267787199795 202.45198660855974 23.362736721313095     3 
 -18153.547624943134 -1897.7330454782918 202.44044792057858 23.377643365448197     3 
 -18641.247548544434   3026.309276332897 202.43448281914365  23.41474457286906     3 
 -16683.564462876635   4285.010300558467 202.41697278155354 23.420684527535748     3 
 -18933.316255476915   18240.10398982122 202.40417739915114  23.52447043588997     3 
  -8441.311092197635  18482.746460654966 202.32198483281883 23.510220827576525     3 
 -16230.641797945525  19685.805767094924 202.74097201957744 23.990194303775663     4 
 -15449.083154799662  18312.981082866565  202.7309214151246    23.996288594345     4 
 -13675.255383143658  17258.258309461897  202.7242767545238 24.009524521437093     4 
 -17379.899133196202  -4554.834467242226 202.54161135570152 23.995824937483814     4 
  -16693.71060520537   -4863.97785274659 202.53946632358213 24.001019241388224     4 
 -11132.122266902234  1245.1187434884444 202.59399247829742  24.03745189808966     4 
 -11107.674897511695  1070.2476520496625 202.59254021567452 24.037757310589726     4 
  -11049.77733761099  1359.4668113020427 202.59501449597224  24.03798952710045     4 
 -15135.585429626142  13477.811263124626 202.69233453454768  24.00063671285775     4 
  -9303.868246708098  11177.065475102034  202.6787041331294 24.044901043981785     4 
  -9840.467647732487  14304.595872931739  202.7039931781228 24.039172335976247     4 
  -8841.862987666249  7622.3674615353975 202.64943168317177 24.050504020736764     4 
   -6387.53384333819   6349.547768116286 202.64072782991187 24.069972756334597     4 
  -4867.010319983566   6168.461475569301 202.64042240626384   24.0817441705125     4 
 -12939.409809273877 -11889.607412675015  202.4842419555824  24.03427770406569     4 
  -8543.553926677288  -3417.377967730389  202.5566302013364  24.06035392660543     4 
  -5985.469061627637 -14081.809340966358 202.47041409383925 24.087977378296905     4 
   357.8174118489445   4275.699999854574  202.6284867720292  24.12343281937791     4 
  -484.2204259625245   2294.486738953501  202.6109682258607  24.11827019813083     4 
   2943.936607566434   -8013.28477741367  202.5263960245762  24.15197441859692     4 
   2128.898672587903 -1281.4128641226685 202.58254325371726  24.14106773891052     4 
   5581.927075117168 -4027.5807721436895  202.5619571711577  24.16970835676308     4 
 -5878.1106405549535  -16713.16685433903 202.44954001127155  24.09084579730111     4 
 -3353.5219060197514 -19085.077917734157  202.4324830086768 24.111612999173822     4 
  -2167.497846908667  -15901.24718259173  202.4582774087144 24.118247233368685     4 
  1210.0423340138068  -16465.03233065602   202.456152093921 24.144272085205625     4 
  3502.9552197456183 -18226.087337501183 202.44398156745459  24.16274526896086     4 
   5588.418078728598 -19611.644562874346  202.4348361578329 24.179244149221397     4 
    6030.65489128128 -15221.923523726195  202.4698369449382  24.18010893166485     4 
   7556.581416174844 -12412.595122103225  202.4938239885259 24.190080391554034     4 
   8259.199222309246  -6790.157880933268 202.54088795263246   24.1920887307309     4 
  10223.636604988655 -4011.7256284329733 202.56583653814494  24.20537466021385     4 
  11234.771949188334  -9578.466519733633  202.5202428499449 24.216363933943228     4 
    9048.97112598684  -14629.48889922343  202.4771643175985 24.202602204585382     4 
   8707.443774688674 -19178.524286615782 202.44086656432088  24.20236061584868     4 
  13437.388303717906 -18087.587180723138  202.4537682817776  24.23692149081283     4 
  3954.8106440710294   10624.15331250347 202.68492299174872  24.14688124871961     4 
   7010.858478312874   9461.046921704812 202.67742027200975 24.171300797253796     4 
  16212.625556482579  13588.875031888758 202.71756785604975 24.237694587237097     4 
   16421.64299820713  14252.342886206095  202.7230852947461 24.238678285489016     4 
  16474.082391709297  14282.386201264186 202.72335804448574 24.239039913257486     4 
  15229.005849109577  10879.812447518556 202.69474409501836 24.232619556370345     4 
    17579.2878979683  11668.258995049435   202.702624823175 24.249385544192034     4 
  16762.682809074842   4110.961713433814  202.6393257817656  24.24923029942307     4 
  19016.544369314073  14724.117954981872 202.72826360986963 24.257287906041103     4 
   12966.97927293216  -2828.245236651633 202.57804259832716 24.225463243945676     4 
   17671.13053321842    -6423.3319535504 202.55199762468786 24.262613745699532     4 
 -16305.573862612764  19720.600752505492 202.28266236594953 25.282090679397662     5 
 -16332.329045440341    19749.2137030404  202.2828048421069  25.28185397790465     5 
 -15095.358422496745   7354.168385082767  202.1889036603837 25.317231796264203     5 
 -17661.243399245806  14085.589125981094 202.23524982529963 25.284681560014487     5 
 -12618.968387553728  15382.042693221232  202.2594962114745   25.3163134165232     5 
  -12131.54814231693  14006.731350718681  202.2500416499965 25.322723076229256     5 
  -8243.642210415608  10962.882673645883 202.23667887390582 25.357137330099743     5 
  -8320.923007089827  10105.719055455591 202.22957879167902 25.358586837699058     5 
   -5166.92111723274  17157.863376758974 202.29441399671643 25.364988334582424     5 
  -825.1506454642108  18840.444983453202  202.3195794189325 25.392400926499967     5 
 -17860.252016376962 -5356.2550131017415 202.08063028308212  25.32908552070612     5 
 -16195.914472607354   3935.265949771232 202.15860236256844  25.31768822410494     5 
 -10484.504413887098  6369.8989895850855 202.19347199362963 25.351956296871663     5 
   -9908.66046549648   4298.713796016876 202.17826370477533 25.361056628285553     5 
  -8570.210211230447    3774.46275181942 202.17763476063854 25.371955227444975     5 
 -14252.013105402812  -6518.489961240654 202.08020302466224 25.357056297674664     5 
  -11323.42161332533  -6333.455274688419 202.08893098268513 25.377313659492202     5 
  -8552.884243584891 -2812.9225953735813  202.1242495936114 25.388376750256963     5 
   -3930.00690523627   5824.727007849463 202.20705641343264  25.40070762696669     5 
  -545.4708453037773   6683.939138081686  202.2234248535308 25.423481991987035     5 
 -1191.6871629183038   7201.922023758306 202.22585684278954 25.417450750795386     5 
 -492.54051564506756   1999.605211323328 202.18525897255356 25.435453309295266     5 
  -5009.407523666266  -7727.789905372293 202.09408130004718 25.426431404084948     5 
  -482.4897187101159  -3048.531231196519  202.1440128793669  25.44806139713106     5 
  -9097.431462595707 -16339.016384248427 202.01684967199736 25.418348557689374     5 
  -7873.457940344886 -18333.798639547527 202.00488130008569 25.431978742518332     5 
 -3363.5738496942554 -19152.814768290802 202.00996489971592 25.466197487219958     5 
  1526.5367969013812 -2759.7816878230765  202.1518765264089  25.46218382899351     5 
  2516.4730925679078 -2310.0954407717795 202.15827322609857  25.46838644455399     5 
   5035.965983784443  -5577.315866158093 202.13864162629145  25.49495136912161     5 
  12115.584274655686  -3876.782341201064 202.17205415962533 25.542410015382732     5 
  13505.463614291562  -9412.882410160313 202.13141323774792 25.565208540065782     5 
   9012.272497538253   15364.65791117295  202.3188884304199  25.47219969776356     5 
  11026.400332375697   15687.11882139367 202.32658626745072  25.48596693781415     5 
  10432.205679642064  17070.809846595257 202.33580537832805 25.478228775368546     5 
   11845.56840922168  11626.644996023311 202.29674875014825  25.50208806839806     5 
  10520.446552873069  10543.322804497124 202.28467006720822 25.495213045427885     5 
   12167.70281303611   8207.409474470785  202.2702561704933 25.513029518641883     5 
  19343.923814909765  13267.244328114803 202.32826948871997 25.551164434956434     5 
   19484.87265885314  3540.2614827480743 202.25171073881083 25.576640664771414     5 
  17625.000967148724  175.96604273176123  202.2198040245829 25.571857201813586     5 
   17480.62086339165 -2409.9996733207804 202.19856889608573 25.577024656128458     5 
  18230.880187749808  -3230.473946167432 202.19399076866102  25.58419039021872     5 
  18661.822635414956 -3051.7987166939693  202.1965882851349   25.5867660571514     5 
   12361.34398606522 -16933.230223666178 202.06940371811473 25.573574968445286     5 
   8577.292832577246 -19720.682530638234 202.03764079742416  25.55283433688951     5 
  20150.428879267864  -10833.55097750523 202.13878216962183   25.6144342343152     5 
  -18325.76384532181   16705.50776074487 200.95533273016264 24.463014316255453     6 
  -19866.19770100244   16010.92102514581  200.9417880413357 24.462047338099072     6 
 -12694.047942598198  19266.813619564433 201.00567501433576   24.4669338511799     6 
  -10846.25988342611  17525.828131138347 201.01125472226695 24.484276884997076     6 
  -9251.739638375624  15026.819175233664   201.011819029012 24.505803136477503     6 
 -12804.685153812281  13419.709688503657 200.97945871022986 24.502920645385636     6 
  -9249.883001147635  11519.783544539077 200.99651502065743 24.528239357383853     6 
  -8065.216624638218  12052.359764565652 201.00739038960313  24.52927635180854     6 
 -1499.6704207849584   17760.50384177401   201.079641676879  24.51789136792567     6 
 -3882.2178820793083  11940.849284175936 201.03730879345213  24.54604437616578     6 
   8011.544309121828  11893.752725572735 201.12396635997973 24.593362942226896     6 
  19918.320048871577   17687.47968643153 201.23049783236556 24.602822080943543     6 
  18972.464001614404  14250.278528054723 201.21067465774092  24.62126375543611     6 
   13111.56612740201  10873.708539975118  201.1562121416657 24.620341110848706     6 
  12481.356343355284  12385.162522547951  201.1580377375915 24.607908744166487     6 
  13510.920827669497   11192.57675874978 201.16036828264174 24.619818747684675     6 
  13283.915864698552  12446.933463181718 201.16396880525812 24.610681759018586     6 
  12986.633673261485   9062.805622425165 201.14771425468902 24.631807834174538     6 
   15807.26515063584   9449.172375768072 201.16924969834753  24.64032585491633     6 
  19757.925137806393   8606.543587825596 201.19307493354836 24.661144753634623     6 
 -16699.740293068116  12284.457832619068 200.94719685722984 24.496120175582877     6 
  -9081.381783041616   6619.714100030813 200.97620313148693 24.560843620141362     6 
 -10264.913302230312  1983.5910459324646 200.94740123708135 24.586927103379075     6 
  3751.1642760781965     4288.4635481641  201.0599681998428 24.626938739022375     6 
 -18268.651542564287  -8399.247011938884 200.84843286160051 24.624356527847116     6 
  -9892.297710869661  -6051.146022284202  200.9155674748423 24.641638878666843     6 
   -5851.97689563394  -8817.626444181624 200.93272921873466  24.67590345202767     6 
  16980.819282954497   2608.124336985448  201.1484071593991 24.690072042280327     6 
  14846.350196902269  -2732.328098573435 201.10999522932147 24.717151573337638     6 
  17170.418942136814   -2760.92575570098  201.1263931187087 24.726069290415033     6 
  19415.585760714905  -5574.617610150637 201.12984840674903 24.752535970523482     6 
  7269.4233675360765 -13576.086455023129 201.00785605777048 24.758357127938897     6 
  15699.457998974309 -11452.925902312762  201.0778433926356 24.776451828117406     6 
  14438.961776576536  -18150.19175349745 201.03998262028028 24.813105825114043     6 
  20154.214234113202     7924.0895391537 201.67646197482762 23.979782299090104     7 
  20127.666909350402   7941.763049331712 201.67632760156104 23.979986260786262     7 
   18214.06550252055    7176.58723093657 201.68353021175957  23.99350687159236     7 
  17346.390917419973   6336.297626723424  201.6909404588952  23.99940397040698     7 
  16382.709864034186   8492.550435537405 201.67343662442886 24.007866489194573     7 
  15241.267719761443   8004.907996284631 201.67803294426636 24.016081457611254     7 
  17748.236842992093   17710.43392808738 201.59773846269832 24.004052816579406     7 
  13834.762893893914  13159.877468065175 201.63595352929846  24.02988917466687     7 
